time,people_in,people_out,people_inside
2024-03-20 04:17:41,5808,7408,-1600
2024-03-20 04:17:46,5810,7409,-1599
2024-03-20 04:17:51,5811,7410,-1599
2024-03-20 04:17:56,5813,7412,-1599
2024-03-20 04:18:01,5814,7412,-1598
2024-03-20 04:18:06,5816,7416,-1600
2024-03-20 04:18:11,5816,7417,-1601
2024-03-20 04:18:16,5817,7418,-1601
2024-03-20 04:18:21,5817,7421,-1604
2024-03-20 04:18:26,5818,7421,-1603
2024-03-20 04:18:31,5819,7423,-1604
2024-03-20 04:18:36,5823,7424,-1601
2024-03-20 04:18:41,5823,7425,-1602
2024-03-20 04:18:46,5825,7425,-1600
2024-03-20 04:18:51,5828,7425,-1597
2024-03-20 04:18:56,5829,7429,-1600
2024-03-20 04:19:01,5830,7434,-1604
2024-03-20 04:19:06,5831,7436,-1605
2024-03-20 04:19:11,5831,7437,-1606
2024-03-20 04:19:16,5833,7439,-1606
2024-03-20 04:19:21,5835,7443,-1608
2024-03-20 04:19:26,5839,7444,-1605
2024-03-20 04:19:32,5843,7445,-1602
2024-03-20 04:19:37,5845,7445,-1600
2024-03-20 04:19:42,5848,7446,-1598
2024-03-20 04:19:47,5852,7446,-1594
2024-03-20 04:19:52,5852,7446,-1594
2024-03-20 04:19:57,5854,7449,-1595
2024-03-20 04:20:02,5854,7452,-1598
2024-03-20 04:20:07,5854,7455,-1601
2024-03-20 04:20:12,5854,7458,-1604
2024-03-20 04:20:17,5855,7459,-1604
2024-03-20 04:20:22,5856,7463,-1607
2024-03-20 04:20:27,5858,7464,-1606
2024-03-20 04:20:32,5858,7467,-1609
2024-03-20 04:20:37,5858,7468,-1610
2024-03-20 04:20:42,5859,7471,-1612
2024-03-20 04:20:47,5860,7472,-1612
2024-03-20 04:20:52,5860,7474,-1614
2024-03-20 04:20:57,5861,7478,-1617
2024-03-20 04:21:02,5862,7479,-1617
2024-03-20 04:21:07,5862,7481,-1619
2024-03-20 04:21:12,5865,7486,-1621
2024-03-20 04:21:17,5867,7488,-1621
2024-03-20 04:21:22,5869,7490,-1621
2024-03-20 04:21:27,5870,7491,-1621
2024-03-20 04:21:32,5872,7493,-1621
2024-03-20 04:21:37,5878,7494,-1616
2024-03-20 04:21:43,5880,7495,-1615
2024-03-20 04:21:48,5882,7496,-1614
2024-03-20 04:21:53,5884,7497,-1613
2024-03-20 04:21:58,5884,7498,-1614
2024-03-20 04:22:03,5885,7498,-1613
2024-03-20 04:22:08,5885,7501,-1616
2024-03-20 04:22:13,5889,7502,-1613
2024-03-20 04:22:18,5890,7503,-1613
2024-03-20 04:22:23,5890,7504,-1614
2024-03-20 04:22:28,5892,7504,-1612
2024-03-20 04:22:33,5893,7505,-1612
2024-03-20 04:22:38,5898,7506,-1608
2024-03-20 04:22:43,5898,7509,-1611
2024-03-20 04:22:48,5901,7512,-1611
2024-03-20 04:22:53,5902,7512,-1610
2024-03-20 04:22:58,5902,7514,-1612
2024-03-20 04:23:03,5905,7517,-1612
2024-03-20 04:23:08,5906,7520,-1614
2024-03-20 04:23:13,5906,7520,-1614
2024-03-20 04:23:18,5910,7522,-1612
2024-03-20 04:23:23,5910,7523,-1613
2024-03-20 04:23:28,5910,7524,-1614
2024-03-20 04:23:33,5910,7526,-1616
2024-03-20 04:23:39,5911,7528,-1617
2024-03-20 04:23:44,5911,7532,-1621
2024-03-20 04:23:49,5911,7532,-1621
2024-03-20 04:23:54,5914,7533,-1619
2024-03-20 04:23:59,5917,7535,-1618
2024-03-20 04:24:04,5918,7537,-1619
2024-03-20 04:24:09,5919,7540,-1621
2024-03-20 04:24:14,5919,7542,-1623
2024-03-20 04:24:19,5919,7546,-1627
2024-03-20 04:24:24,5919,7546,-1627
2024-03-20 04:24:29,5921,7546,-1625
2024-03-20 04:24:34,5922,7549,-1627
2024-03-20 04:24:39,5922,7551,-1629
2024-03-20 04:24:44,5922,7553,-1631
2024-03-20 04:24:49,5923,7553,-1630
2024-03-20 04:24:54,5923,7555,-1632
2024-03-20 04:24:59,5924,7556,-1632
2024-03-20 04:25:04,5925,7559,-1634
2024-03-20 04:25:09,5925,7559,-1634
2024-03-20 04:25:14,5925,7559,-1634
2024-03-20 04:25:19,5926,7561,-1635
2024-03-20 04:25:24,5927,7563,-1636
2024-03-20 04:25:29,5930,7563,-1633
2024-03-20 04:25:34,5930,7567,-1637
2024-03-20 04:25:39,5931,7569,-1638
2024-03-20 04:25:44,5932,7570,-1638
2024-03-20 04:25:49,5936,7570,-1634
2024-03-20 04:25:55,5937,7571,-1634
2024-03-20 04:26:00,5938,7576,-1638
2024-03-20 04:26:05,5939,7576,-1637
2024-03-20 04:26:10,5943,7578,-1635
2024-03-20 04:26:15,5945,7584,-1639
2024-03-20 04:26:20,5946,7586,-1640
2024-03-20 04:26:25,5947,7586,-1639
2024-03-20 04:26:30,5948,7590,-1642
2024-03-20 04:26:35,5951,7594,-1643
2024-03-20 04:26:40,5951,7597,-1646
2024-03-20 04:26:45,5951,7599,-1648
2024-03-20 04:26:50,5952,7602,-1650
2024-03-20 04:26:55,5952,7602,-1650
2024-03-20 04:27:00,5954,7606,-1652
2024-03-20 04:27:05,5954,7609,-1655
2024-03-20 04:27:10,5954,7611,-1657
2024-03-20 04:27:15,5955,7613,-1658
2024-03-20 04:27:20,5955,7613,-1658
2024-03-20 04:27:25,5956,7614,-1658
2024-03-20 04:27:30,5956,7615,-1659
2024-03-20 04:27:35,5957,7617,-1660
2024-03-20 04:27:40,5958,7617,-1659
2024-03-20 04:27:45,5960,7619,-1659
2024-03-20 04:27:50,5964,7622,-1658
2024-03-20 04:27:56,5965,7624,-1659
2024-03-20 04:28:01,5966,7625,-1659
2024-03-20 04:28:06,5968,7627,-1659
2024-03-20 04:28:11,5969,7630,-1661
2024-03-20 04:28:16,5969,7633,-1664
2024-03-20 04:28:21,5969,7637,-1668
2024-03-20 04:28:26,5969,7638,-1669
2024-03-20 04:28:31,5970,7640,-1670
2024-03-20 04:28:36,5970,7642,-1672
2024-03-20 04:28:41,5972,7644,-1672
2024-03-20 04:28:46,5972,7647,-1675
2024-03-20 04:28:51,5974,7649,-1675
2024-03-20 04:28:56,5974,7654,-1680
2024-03-20 04:29:01,5974,7657,-1683
2024-03-20 04:29:06,5975,7659,-1684
2024-03-20 04:29:11,5975,7661,-1686
2024-03-20 04:29:16,5976,7663,-1687
2024-03-20 04:29:21,5976,7665,-1689
2024-03-20 04:29:26,5977,7668,-1691
2024-03-20 04:29:31,5978,7670,-1692
2024-03-20 04:29:36,5978,7675,-1697
2024-03-20 04:29:41,5978,7676,-1698
2024-03-20 04:29:47,5978,7676,-1698
2024-03-20 04:29:52,5978,7677,-1699
2024-03-20 04:29:57,5979,7680,-1701
2024-03-20 04:30:02,5979,7681,-1702
2024-03-20 04:30:07,5981,7683,-1702
2024-03-20 04:30:12,5981,7684,-1703
2024-03-20 04:30:17,5981,7686,-1705
2024-03-20 04:30:22,5981,7688,-1707
2024-03-20 04:30:27,5982,7692,-1710
2024-03-20 04:30:32,5983,7695,-1712
2024-03-20 04:30:37,5983,7698,-1715
2024-03-20 04:30:42,5985,7700,-1715
2024-03-20 04:30:47,5988,7700,-1712
2024-03-20 04:30:52,5990,7702,-1712
2024-03-20 04:30:57,5991,7703,-1712
2024-03-20 04:31:02,5991,7706,-1715
2024-03-20 04:31:07,5992,7706,-1714
2024-03-20 04:31:12,5993,7707,-1714
2024-03-20 04:31:17,5993,7708,-1715
2024-03-20 04:31:22,5996,7709,-1713
2024-03-20 04:31:27,5997,7709,-1712
2024-03-20 04:31:32,6000,7709,-1709
2024-03-20 04:31:37,6002,7710,-1708
2024-03-20 04:31:43,6007,7712,-1705
2024-03-20 04:31:48,6008,7716,-1708
2024-03-20 04:31:53,6009,7719,-1710
2024-03-20 04:31:58,6013,7725,-1712
2024-03-20 04:32:03,6014,7728,-1714
2024-03-20 04:32:08,6014,7732,-1718
2024-03-20 04:32:13,6014,7735,-1721
2024-03-20 04:32:18,6015,7736,-1721
2024-03-20 04:32:23,6016,7738,-1722
2024-03-20 04:32:28,6018,7740,-1722
2024-03-20 04:32:33,6022,7740,-1718
2024-03-20 04:32:38,6023,7741,-1718
2024-03-20 04:32:43,6025,7743,-1718
2024-03-20 04:32:48,6027,7749,-1722
2024-03-20 04:32:53,6028,7750,-1722
2024-03-20 04:32:58,6028,7755,-1727
2024-03-20 04:33:03,6029,7757,-1728
2024-03-20 04:33:08,6031,7759,-1728
2024-03-20 04:33:13,6035,7760,-1725
2024-03-20 04:33:18,6036,7761,-1725
2024-03-20 04:33:23,6038,7762,-1724
2024-03-20 04:33:28,6040,7763,-1723
2024-03-20 04:33:33,6043,7766,-1723
2024-03-20 04:33:38,6044,7769,-1725
2024-03-20 04:33:43,6046,7771,-1725
2024-03-20 04:33:49,6048,7773,-1725
2024-03-20 04:33:54,6048,7774,-1726
2024-03-20 04:33:59,6049,7774,-1725
2024-03-20 04:34:04,6052,7778,-1726
2024-03-20 04:34:09,6052,7779,-1727
2024-03-20 04:34:14,6053,7783,-1730
2024-03-20 04:34:19,6054,7785,-1731
2024-03-20 04:34:24,6054,7788,-1734
2024-03-20 04:34:29,6055,7788,-1733
2024-03-20 04:34:34,6056,7793,-1737
2024-03-20 04:34:39,6058,7798,-1740
2024-03-20 04:34:44,6059,7802,-1743
2024-03-20 04:34:49,6059,7805,-1746
2024-03-20 04:34:54,6061,7807,-1746
2024-03-20 04:34:59,6065,7808,-1743
2024-03-20 04:35:04,6066,7809,-1743
2024-03-20 04:35:09,6068,7810,-1742
2024-03-20 04:35:14,6068,7811,-1743
2024-03-20 04:35:19,6071,7816,-1745
2024-03-20 04:35:24,6073,7817,-1744
2024-03-20 04:35:29,6073,7820,-1747
2024-03-20 04:35:34,6073,7820,-1747
2024-03-20 04:35:39,6076,7821,-1745
2024-03-20 04:35:44,6079,7821,-1742
2024-03-20 04:35:49,6081,7823,-1742
2024-03-20 04:35:54,6082,7823,-1741
2024-03-20 04:35:59,6082,7826,-1744
2024-03-20 04:36:05,6083,7829,-1746
2024-03-20 04:36:10,6086,7833,-1747
2024-03-20 04:36:15,6088,7835,-1747
2024-03-20 04:36:20,6089,7837,-1748
2024-03-20 04:36:25,6092,7838,-1746
2024-03-20 04:36:30,6093,7839,-1746
2024-03-20 04:36:35,6095,7841,-1746
2024-03-20 04:36:40,6096,7844,-1748
2024-03-20 04:36:45,6100,7844,-1744
2024-03-20 04:36:50,6100,7846,-1746
2024-03-20 04:36:55,6100,7847,-1747
2024-03-20 04:37:00,6100,7849,-1749
2024-03-20 04:37:05,6101,7852,-1751
2024-03-20 04:37:10,6102,7852,-1750
2024-03-20 04:37:15,6103,7854,-1751
2024-03-20 04:37:20,6103,7856,-1753
2024-03-20 04:37:25,6106,7856,-1750
2024-03-20 04:37:30,6109,7857,-1748
2024-03-20 04:37:35,6112,7857,-1745
2024-03-20 04:37:40,6115,7859,-1744
2024-03-20 04:37:45,6116,7861,-1745
2024-03-20 04:37:50,6118,7862,-1744
2024-03-20 04:37:55,6120,7863,-1743
2024-03-20 04:38:00,6122,7865,-1743
2024-03-20 04:38:05,6123,7868,-1745
2024-03-20 04:38:10,6124,7870,-1746
2024-03-20 04:38:16,6124,7870,-1746
2024-03-20 04:38:21,6124,7874,-1750
2024-03-20 04:38:26,6125,7876,-1751
2024-03-20 04:38:31,6125,7877,-1752
2024-03-20 04:38:36,6125,7878,-1753
2024-03-20 04:38:41,6125,7880,-1755
2024-03-20 04:38:46,6126,7880,-1754
2024-03-20 04:38:51,6126,7881,-1755
2024-03-20 04:38:56,6126,7881,-1755
2024-03-20 04:39:01,6126,7883,-1757
2024-03-20 04:39:06,6128,7883,-1755
2024-03-20 04:39:11,6131,7884,-1753
2024-03-20 04:39:16,6131,7884,-1753
2024-03-20 04:39:21,6137,7884,-1747
2024-03-20 04:39:26,6140,7885,-1745
2024-03-20 04:39:31,6141,7888,-1747
2024-03-20 04:39:36,6141,7891,-1750
2024-03-20 04:39:41,6142,7891,-1749
2024-03-20 04:39:46,6145,7894,-1749
2024-03-20 04:39:51,6145,7896,-1751
2024-03-20 04:39:56,6147,7899,-1752
2024-03-20 04:40:01,6148,7902,-1754
2024-03-20 04:40:06,6148,7907,-1759
2024-03-20 04:40:11,6152,7912,-1760
2024-03-20 04:40:16,6153,7913,-1760
2024-03-20 04:40:21,6153,7913,-1760
2024-03-20 04:40:26,6153,7916,-1763
2024-03-20 04:40:32,6153,7920,-1767
2024-03-20 04:40:37,6154,7922,-1768
2024-03-20 04:40:42,6154,7922,-1768
2024-03-20 04:40:47,6154,7923,-1769
2024-03-20 04:40:52,6156,7924,-1768
2024-03-20 04:40:57,6156,7925,-1769
2024-03-20 04:41:02,6157,7925,-1768
2024-03-20 04:41:07,6158,7928,-1770
2024-03-20 04:41:12,6159,7928,-1769
2024-03-20 04:41:17,6161,7929,-1768
2024-03-20 04:41:22,6161,7930,-1769
2024-03-20 04:41:27,6161,7932,-1771
2024-03-20 04:41:32,6165,7933,-1768
2024-03-20 04:41:37,6165,7933,-1768
2024-03-20 04:41:42,6168,7934,-1766
2024-03-20 04:41:47,6171,7935,-1764
2024-03-20 04:41:52,6171,7935,-1764
2024-03-20 04:41:57,6171,7936,-1765
2024-03-20 04:42:02,6172,7936,-1764
2024-03-20 04:42:07,6173,7938,-1765
2024-03-20 04:42:12,6174,7943,-1769
2024-03-20 04:42:17,6176,7947,-1771
2024-03-20 04:42:22,6176,7948,-1772
2024-03-20 04:42:27,6177,7951,-1774
2024-03-20 04:42:33,6177,7953,-1776
2024-03-20 04:42:38,6179,7955,-1776
2024-03-20 04:42:43,6182,7956,-1774
2024-03-20 04:42:48,6183,7956,-1773
2024-03-20 04:42:53,6187,7957,-1770
2024-03-20 04:42:58,6190,7961,-1771
2024-03-20 04:43:03,6191,7963,-1772
2024-03-20 04:43:08,6192,7966,-1774
2024-03-20 04:43:13,6192,7966,-1774
2024-03-20 04:43:18,6195,7970,-1775
2024-03-20 04:43:23,6195,7972,-1777
2024-03-20 04:43:28,6195,7975,-1780
2024-03-20 04:43:33,6196,7979,-1783
2024-03-20 04:43:38,6199,7980,-1781
2024-03-20 04:43:43,6203,7981,-1778
2024-03-20 04:43:48,6206,7984,-1778
2024-03-20 04:43:53,6206,7986,-1780
2024-03-20 04:43:58,6207,7988,-1781
2024-03-20 04:44:03,6207,7991,-1784
2024-03-20 04:44:08,6209,7993,-1784
2024-03-20 04:44:13,6211,7993,-1782
2024-03-20 04:44:18,6212,7994,-1782
2024-03-20 04:44:23,6216,7996,-1780
2024-03-20 04:44:28,6218,7997,-1779
2024-03-20 04:44:33,6225,8000,-1775
2024-03-20 04:44:38,6226,8001,-1775
2024-03-20 04:44:43,6227,8001,-1774
2024-03-20 04:44:48,6232,8001,-1769
2024-03-20 04:44:54,6234,8003,-1769
2024-03-20 04:44:59,6235,8009,-1774
2024-03-20 04:45:04,6239,8011,-1772
2024-03-20 04:45:09,6244,8012,-1768
2024-03-20 04:45:14,6248,8013,-1765
2024-03-20 04:45:19,6250,8015,-1765
2024-03-20 04:45:24,6251,8016,-1765
2024-03-20 04:45:29,6251,8018,-1767
2024-03-20 04:45:34,6253,8023,-1770
2024-03-20 04:45:39,6254,8027,-1773
2024-03-20 04:45:44,6254,8028,-1774
2024-03-20 04:45:49,6254,8033,-1779
2024-03-20 04:45:54,6256,8036,-1780
2024-03-20 04:45:59,6259,8036,-1777
2024-03-20 04:46:04,6262,8040,-1778
2024-03-20 04:46:09,6262,8042,-1780
2024-03-20 04:46:14,6264,8049,-1785
2024-03-20 04:46:19,6266,8053,-1787
2024-03-20 04:46:24,6267,8054,-1787
2024-03-20 04:46:29,6268,8056,-1788
2024-03-20 04:46:34,6268,8058,-1790
2024-03-20 04:46:39,6270,8062,-1792
2024-03-20 04:46:44,6270,8062,-1792
2024-03-20 04:46:49,6271,8062,-1791
2024-03-20 04:46:54,6274,8062,-1788
2024-03-20 04:46:59,6276,8062,-1786
2024-03-20 04:47:04,6277,8063,-1786
2024-03-20 04:47:10,6279,8064,-1785
2024-03-20 04:47:15,6280,8065,-1785
2024-03-20 04:47:20,6281,8069,-1788
2024-03-20 04:47:25,6281,8070,-1789
2024-03-20 04:47:30,6282,8073,-1791
2024-03-20 04:47:35,6282,8074,-1792
2024-03-20 04:47:40,6285,8074,-1789
2024-03-20 04:47:45,6285,8075,-1790
2024-03-20 04:47:50,6289,8078,-1789
2024-03-20 04:47:55,6292,8079,-1787
2024-03-20 04:48:00,6294,8085,-1791
2024-03-20 04:48:05,6296,8088,-1792
2024-03-20 04:48:10,6296,8092,-1796
2024-03-20 04:48:15,6299,8094,-1795
2024-03-20 04:48:20,6302,8100,-1798
2024-03-20 04:48:25,6302,8102,-1800
2024-03-20 04:48:30,6302,8106,-1804
2024-03-20 04:48:35,6304,8109,-1805
2024-03-20 04:48:40,6306,8112,-1806
2024-03-20 04:48:45,6306,8115,-1809
2024-03-20 04:48:50,6306,8117,-1811
2024-03-20 04:48:55,6306,8119,-1813
2024-03-20 04:49:00,6307,8121,-1814
2024-03-20 04:49:05,6309,8126,-1817
2024-03-20 04:49:10,6313,8127,-1814
2024-03-20 04:49:15,6313,8129,-1816
2024-03-20 04:49:21,6314,8133,-1819
2024-03-20 04:49:26,6314,8134,-1820
2024-03-20 04:49:31,6315,8134,-1819
2024-03-20 04:49:36,6321,8137,-1816
2024-03-20 04:49:41,6322,8139,-1817
2024-03-20 04:49:46,6323,8142,-1819
2024-03-20 04:49:51,6328,8143,-1815
2024-03-20 04:49:56,6330,8143,-1813
2024-03-20 04:50:01,6331,8146,-1815
2024-03-20 04:50:06,6333,8148,-1815
2024-03-20 04:50:11,6334,8152,-1818
2024-03-20 04:50:16,6334,8153,-1819
2024-03-20 04:50:21,6335,8155,-1820
2024-03-20 04:50:26,6337,8155,-1818
2024-03-20 04:50:31,6337,8158,-1821
2024-03-20 04:50:36,6338,8165,-1827
2024-03-20 04:50:41,6338,8169,-1831
2024-03-20 04:50:46,6338,8171,-1833
2024-03-20 04:50:51,6338,8174,-1836
2024-03-20 04:50:56,6339,8176,-1837
2024-03-20 04:51:01,6339,8182,-1843
2024-03-20 04:51:06,6339,8188,-1849
2024-03-20 04:51:11,6340,8191,-1851
2024-03-20 04:51:16,6340,8191,-1851
2024-03-20 04:51:21,6342,8192,-1850
2024-03-20 04:51:27,6343,8192,-1849
2024-03-20 04:51:32,6344,8193,-1849
2024-03-20 04:51:37,6344,8196,-1852
2024-03-20 04:51:42,6347,8199,-1852
2024-03-20 04:51:47,6349,8205,-1856
2024-03-20 04:51:52,6351,8208,-1857
2024-03-20 04:51:57,6351,8213,-1862
2024-03-20 04:52:02,6353,8218,-1865
2024-03-20 04:52:07,6353,8218,-1865
2024-03-20 04:52:12,6353,8219,-1866
2024-03-20 04:52:17,6354,8220,-1866
2024-03-20 04:52:22,6356,8220,-1864
2024-03-20 04:52:27,6358,8221,-1863
2024-03-20 04:52:32,6361,8223,-1862
2024-03-20 04:52:37,6362,8226,-1864
2024-03-20 04:52:42,6363,8230,-1867
2024-03-20 04:52:47,6369,8232,-1863
2024-03-20 04:52:52,6370,8235,-1865
2024-03-20 04:52:57,6370,8235,-1865
2024-03-20 04:53:02,6372,8240,-1868
2024-03-20 04:53:07,6373,8243,-1870
2024-03-20 04:53:12,6375,8244,-1869
2024-03-20 04:53:17,6376,8246,-1870
2024-03-20 04:53:22,6378,8249,-1871
2024-03-20 04:53:27,6378,8253,-1875
2024-03-20 04:53:32,6378,8257,-1879
2024-03-20 04:53:37,6381,8260,-1879
2024-03-20 04:53:42,6382,8266,-1884
2024-03-20 04:53:47,6382,8270,-1888
2024-03-20 04:53:52,6382,8273,-1891
2024-03-20 04:53:57,6382,8280,-1898
2024-03-20 04:54:02,6382,8286,-1904
2024-03-20 04:54:07,6383,8290,-1907
2024-03-20 04:54:12,6385,8293,-1908
2024-03-20 04:54:17,6386,8296,-1910
2024-03-20 04:54:22,6387,8298,-1911
2024-03-20 04:54:28,6389,8298,-1909
2024-03-20 04:54:33,6391,8299,-1908
2024-03-20 04:54:38,6394,8300,-1906
2024-03-20 04:54:43,6397,8301,-1904
2024-03-20 04:54:48,6399,8301,-1902
2024-03-20 04:54:53,6402,8301,-1899
2024-03-20 04:54:58,6404,8305,-1901
2024-03-20 04:55:03,6405,8307,-1902
2024-03-20 04:55:08,6406,8311,-1905
2024-03-20 04:55:13,6407,8311,-1904
2024-03-20 04:55:18,6411,8313,-1902
2024-03-20 04:55:23,6411,8313,-1902
2024-03-20 04:55:28,6414,8313,-1899
2024-03-20 04:55:33,6414,8314,-1900
2024-03-20 04:55:38,6415,8320,-1905
2024-03-20 04:55:43,6418,8322,-1904
2024-03-20 04:55:48,6424,8324,-1900
2024-03-20 04:55:53,6428,8327,-1899
2024-03-20 04:55:58,6430,8328,-1898
2024-03-20 04:56:03,6431,8332,-1901
2024-03-20 04:56:08,6433,8334,-1901
2024-03-20 04:56:13,6433,8339,-1906
2024-03-20 04:56:18,6433,8342,-1909
2024-03-20 04:56:23,6436,8344,-1908
2024-03-20 04:56:28,6436,8348,-1912
2024-03-20 04:56:33,6439,8351,-1912
2024-03-20 04:56:38,6439,8353,-1914
2024-03-20 04:56:44,6440,8355,-1915
2024-03-20 04:56:49,6441,8358,-1917
2024-03-20 04:56:54,6442,8358,-1916
2024-03-20 04:56:59,6442,8359,-1917
2024-03-20 04:57:04,6446,8359,-1913
2024-03-20 04:57:09,6450,8359,-1909
2024-03-20 04:57:14,6450,8362,-1912
2024-03-20 04:57:19,6451,8365,-1914
2024-03-20 04:57:24,6453,8365,-1912
2024-03-20 04:57:29,6455,8370,-1915
2024-03-20 04:57:34,6456,8370,-1914
2024-03-20 04:57:39,6456,8372,-1916
2024-03-20 04:57:44,6461,8374,-1913
2024-03-20 04:57:49,6462,8375,-1913
2024-03-20 04:57:54,6464,8375,-1911
2024-03-20 04:57:59,6468,8376,-1908
2024-03-20 04:58:04,6476,8379,-1903
2024-03-20 04:58:09,6479,8381,-1902
2024-03-20 04:58:14,6479,8384,-1905
2024-03-20 04:58:19,6479,8386,-1907
2024-03-20 04:58:24,6480,8386,-1906
2024-03-20 04:58:29,6480,8388,-1908
2024-03-20 04:58:34,6482,8390,-1908
2024-03-20 04:58:39,6483,8390,-1907
2024-03-20 04:58:44,6484,8390,-1906
2024-03-20 04:58:49,6484,8390,-1906
2024-03-20 04:58:54,6486,8392,-1906
2024-03-20 04:59:00,6486,8396,-1910
2024-03-20 04:59:05,6486,8399,-1913
2024-03-20 04:59:10,6488,8399,-1911
2024-03-20 04:59:15,6490,8403,-1913
2024-03-20 04:59:20,6491,8403,-1912
2024-03-20 04:59:25,6494,8408,-1914
2024-03-20 04:59:30,6494,8411,-1917
2024-03-20 04:59:35,6495,8412,-1917
2024-03-20 04:59:40,6497,8415,-1918
2024-03-20 04:59:45,6499,8416,-1917
2024-03-20 04:59:50,6499,8417,-1918
2024-03-20 04:59:55,6501,8420,-1919
2024-03-20 05:00:00,6502,8421,-1919
2024-03-20 05:00:05,6502,8422,-1920
2024-03-20 05:00:10,6503,8424,-1921
2024-03-20 05:00:15,6504,8426,-1922
2024-03-20 05:00:20,6506,8428,-1922
2024-03-20 05:00:25,6507,8430,-1923
2024-03-20 05:00:30,6509,8433,-1924
2024-03-20 05:00:35,6509,8438,-1929
2024-03-20 05:00:40,6509,8439,-1930
2024-03-20 05:00:45,6511,8441,-1930
2024-03-20 05:00:50,6512,8444,-1932
2024-03-20 05:00:55,6516,8447,-1931
2024-03-20 05:01:00,6517,8447,-1930
2024-03-20 05:01:05,6518,8451,-1933
2024-03-20 05:01:10,6520,8452,-1932
2024-03-20 05:01:15,6521,8453,-1932
2024-03-20 05:01:21,6524,8456,-1932
2024-03-20 05:01:26,6525,8459,-1934
2024-03-20 05:01:31,6526,8463,-1937
2024-03-20 05:01:36,6528,8463,-1935
2024-03-20 05:01:41,6528,8463,-1935
